date,ticker,Gross Profit,Cost Of Revenue,Total Revenue
2022-12-31,010120,140395178340.0,789250070660.0,929645249000.0
2023-09-30,000680,25266110250.0,60044828080.0,85310938330.0
2023-06-30,000680,35525786970.0,68819404470.0,104345191440.0
2023-03-31,000680,25389142440.0,61678941380.0,87068083820.0
2022-12-31,000680,31841217070.0,66496753220.0,98337970290.0
2023-09-30,229640,17018863240.0,150466848170.0,167485711410.0
2023-06-30,229640,10737516250.0,176574063240.0,187311579490.0
2023-03-31,229640,13124327330.0,163298946960.0,176423274290.0
2022-12-31,229640,3928291700.0,190334515700.0,194262807400.0
2023-12-31,108320,156854545430.0,355892586120.0,512747131550.0
2023-09-30,108320,129105704570.0,283659312530.0,412765017100.0
2023-06-30,108320,111148868890.0,343318796620.0,454467665510.0
2023-03-31,108320,136867719150.0,384597441710.0,521465160860.0
2022-12-31,108320,106330651450.0,350131833850.0,456462485300.0
2023-12-31,001120,311669945730.0,3402998642850.0,3714668588580.0
2023-09-30,001120,294853737710.0,3364518126000.0,3659371863710.0
2023-06-30,001120,370880843640.0,3069513189130.0,3440394032770.0
2023-03-31,001120,398228264330.0,3301687119740.0,3699915384070.0
2022-12-31,001120,419297019200.0,3692786075470.0,4112083094670.0
2023-12-31,108670,189940000000.0,692773000000.0,882713000000.0
2023-09-30,108670,220070000000.0,644167000000.0,864237000000.0
2023-06-30,108670,236975000000.0,701505000000.0,938480000000.0
2023-03-31,108670,193638000000.0,646739000000.0,840377000000.0
2022-12-31,108670,134525000000.0,752721000000.0,887246000000.0
2023-12-31,108675,189940000000.0,692773000000.0,882713000000.0
2023-09-30,108675,220070000000.0,644167000000.0,864237000000.0
2023-06-30,108675,236975000000.0,701505000000.0,938480000000.0
2023-03-31,108675,193638000000.0,646739000000.0,840377000000.0
2022-12-31,108675,134525000000.0,752721000000.0,887246000000.0
2023-09-30,383800,30403000000.0,526000000.0,30929000000.0
2023-06-30,383800,32057000000.0,552000000.0,32609000000.0
2023-03-31,383800,49548000000.0,4862000000.0,54410000000.0
2023-09-30,38380K,30403000000.0,526000000.0,30929000000.0
2023-06-30,38380K,32057000000.0,552000000.0,32609000000.0
2023-03-31,38380K,49548000000.0,4862000000.0,54410000000.0
2023-12-31,023150,10758034190.0,17421446990.0,28179481180.0
2023-09-30,023150,11261539810.0,14588323280.0,25849863090.0
2023-06-30,023150,13075734750.0,15970628090.0,29046362840.0
2023-03-31,023150,5810122700.0,16598265510.0,22408388210.0
2022-12-31,023150,10787200880.0,17497451360.0,28284652240.0
2023-12-31,035420,2537004066720.0,2537004066720.0
2023-09-30,035420,2445292487210.0,2445292487210.0
2023-06-30,035420,2407904484960.0,2407904484960.0
2023-03-31,035420,2280442537690.0,2280442537690.0
2022-12-31,035420,2271743121420.0,2271743121420.0
2023-09-30,181710,571532815850.0,571532815850.0
2023-06-30,181710,551432170010.0,551432170010.0
2023-03-31,181710,548338063810.0,548338063810.0
2022-12-31,181710,560652527460.0,560652527460.0
2023-09-30,400760,10241303320.0,10241303320.0
2023-03-31,400760,10342175610.0,10342175610.0
2023-02-28,338100,1688079790.0,1688079790.0
2023-09-30,034310,572318902270.0,209237729000.0,781556631270.0
2023-06-30,034310,529340981840.0,142223097000.0,671564078840.0
2023-03-31,034310,484374616300.0,134654474000.0,619029090300.0
2022-12-31,034310,553741833970.0,145693055000.0,699434888970.0
2023-09-30,030190,118821708040.0,118821708040.0
2023-06-30,030190,125948219770.0,125948219770.0
2023-03-31,030190,119229322570.0,119229322570.0
2022-12-31,030190,116996284810.0,116996284810.0
2023-12-31,008260,16528797170.0,59986095480.0,76514892650.0
2023-09-30,008260,24367832290.0,61155705820.0,85523538110.0
2023-06-30,008260,27380727880.0,82631913640.0,110012641520.0
2023-03-31,008260,29035533420.0,81824533100.0,110860066520.0
2022-12-31,008260,28918548790.0,74635070210.0,103553619000.0
2023-09-30,004250,25012243850.0,112059999910.0,137072243760.0
2023-06-30,004250,23903696380.0,107687299890.0,131590996270.0
2023-03-31,004250,21465037540.0,105407507970.0,126872545510.0
2022-12-31,004250,19124691520.0,125497599190.0,144622290710.0
2023-09-30,004255,25012243850.0,112059999910.0,137072243760.0
2023-06-30,004255,23903696380.0,107687299890.0,131590996270.0
2023-03-31,004255,21465037540.0,105407507970.0,126872545510.0
2022-12-31,004255,19124691520.0,125497599190.0,144622290710.0
2023-12-31,456040,59488469000.0,435047336000.0,494535805000.0
2023-09-30,456040,60799020000.0,389284543000.0,450083563000.0
2023-12-31,010060,103385729000.0,542215785000.0,645601514000.0
2023-09-30,010060,190951458000.0,499306995000.0,690258453000.0
2023-06-30,010060,174108819000.0,420163761000.0,594272580000.0
2023-03-31,010060,242022562000.0,477536784000.0,719559346000.0
2022-12-31,010060,408234773000.0,919340680000.0,1327575453000.0
2023-12-31,178920,7699202230.0,45697897980.0,53397100210.0
2023-09-30,178920,11322705930.0,50065778770.0,61388484700.0
2023-06-30,178920,9593169160.0,50622430940.0,60215600100.0
2023-03-31,178920,-3311110910.0,45949309620.0,42638198710.0
2022-12-31,178920,15882714680.0,36971128710.0,52853843390.0
2023-09-30,005490,1911050000000.0,17049781000000.0,18960831000000.0
2023-06-30,005490,2033843000000.0,18087528000000.0,20121371000000.0
2023-03-31,005490,1373436000000.0,18007442000000.0,19380878000000.0
2022-12-31,005490,412552000000.0,19088405000000.0,19500957000000.0
2023-09-30,010950,1042686000000.0,7956869000000.0,8999555000000.0
2023-06-30,010950,207111000000.0,7612480000000.0,7819591000000.0
2023-03-31,010950,690355000000.0,8387280000000.0,9077635000000.0
2022-12-31,010950,36824000000.0,10557140000000.0,10593964000000.0
2023-09-30,010955,1042686000000.0,7956869000000.0,8999555000000.0
2023-06-30,010955,207111000000.0,7612480000000.0,7819591000000.0
2023-03-31,010955,690355000000.0,8387280000000.0,9077635000000.0
2022-12-31,010955,36824000000.0,10557140000000.0,10593964000000.0
2023-09-30,034120,51552749280.0,186808880890.0,238361630170.0
2023-06-30,034120,69553903320.0,201601317400.0,271155220720.0
2023-03-31,034120,34060152820.0,183458480510.0,217518633330.0
2022-12-31,034120,94231093460.0,301968044720.0,396199138180.0
2023-12-31,005090,45521690300.0,629912201380.0,675433891680.0
2023-09-30,005090,83295138250.0,717204237290.0,800499375540.0
2023-06-30,005090,28207360090.0,778051232150.0,806258592240.0
2023-03-31,005090,53727514510.0,688132261240.0,741859775750.0
2022-12-31,005090,89776784140.0,736231916790.0,826008700930.0
2023-09-30,001380,1956823640.0,19079150320.0,21035973960.0
2023-06-30,001380,4263222240.0,21126898660.0,25390120900.0
2023-03-31,001380,3066209190.0,18258662230.0,21324871420.0
2022-12-31,001380,2431467800.0,17272683320.0,19704151120.0
2023-12-31,004060,19071229700.0,16755505900.0,35826735600.0
2023-09-30,004060,13731836550.0,21386954060.0,35118790610.0
2023-06-30,004060,17407930700.0,16871821660.0,34279752360.0
2023-03-31,004060,16702209470.0,21152541820.0,37854751290.0
2022-12-31,004060,21597712630.0,17197778900.0,38795491530.0
2023-09-30,001770,585524480.0,26926560720.0,27512085200.0
2023-06-30,001770,1057554510.0,26158255590.0,27215810100.0
2023-03-31,001770,1914002150.0,22426443900.0,24340446050.0
2022-12-31,001770,4689854300.0,24155045670.0,28844899970.0
2023-09-30,002360,1078573320.0,33346589350.0,34425162670.0
2023-06-30,002360,2903031820.0,35793642120.0,38696673940.0
2023-03-31,002360,2030430260.0,30526095420.0,32556525680.0
2022-12-31,002360,2304784800.0,37503423930.0,39808208730.0
2023-09-30,009160,15872913010.0,131277407870.0,147150320880.0
2023-06-30,009160,16961683730.0,150799028660.0,167760712390.0
2023-03-31,009160,20173322170.0,102026443640.0,122199765810.0
2022-12-31,009160,20794816830.0,128324706400.0,149119523230.0
2023-09-30,123700,12652085820.0,38100896040.0,50752981860.0
2023-06-30,123700,11185865970.0,38275708870.0,49461574840.0
2023-03-31,123700,12181262870.0,35745498010.0,47926760880.0
2022-12-31,123700,9223749340.0,39324955570.0,48548704910.0
2023-09-30,025530,13784085650.0,37969187020.0,51753272670.0
2023-06-30,025530,12385765750.0,38203421630.0,50589187380.0
2023-03-31,025530,13860631340.0,35032469530.0,48893100870.0
2022-12-31,025530,10471135930.0,38878784970.0,49349920900.0
2023-12-31,034730,2352638000000.0,30301200000000.0,32653838000000.0
2023-09-30,034730,4590608000000.0,29273437000000.0,33864045000000.0
2023-06-30,034730,2448734000000.0,29474485000000.0,31923219000000.0
2023-03-31,034730,3020896000000.0,29681690000000.0,32702586000000.0
2022-12-31,034730,1549899000000.0,32983971000000.0,34533870000000.0
2023-12-31,011790,-106045993250.0,-152794289040.0,-258840282290.0
2023-09-30,011790,30770342280.0,519810185150.0,550580527430.0
2023-06-30,011790,51339146150.0,579556759310.0,630895905460.0
2023-03-31,011790,47182821490.0,621929927410.0,669112748900.0
2022-12-31,011790,31025282380.0,732669725350.0,763695007730.0
2023-12-31,018670,79395148310.0,1548799566280.0,1628194714590.0
2023-09-30,018670,121863351170.0,1598283207290.0,1720146558460.0
2023-06-30,018670,129218073040.0,1364848724460.0,1494066797500.0
2023-03-31,018670,285670966550.0,1864178353750.0,2149849320300.0
2022-12-31,018670,265888933910.0,1685426610380.0,1951315544290.0
2023-12-31,001740,286108000000.0,1937237000000.0,2223345000000.0
2023-09-30,001740,316786000000.0,1966195000000.0,2282981000000.0
2023-06-30,001740,322138000000.0,1855716000000.0,2177854000000.0
2023-03-31,001740,307177000000.0,2142510000000.0,2449687000000.0
2022-12-31,001740,303539000000.0,2242007000000.0,2545546000000.0
2023-09-30,006120,313919267190.0,2045874181410.0,2359793448600.0
2023-06-30,006120,223700878760.0,1683013435960.0,1906714314720.0
2023-03-31,006120,385241244370.0,2167217571490.0,2552458815860.0
2022-12-31,006120,406262135980.0,2075993706540.0,2482255842520.0
2023-09-30,006125,313919267190.0,2045874181410.0,2359793448600.0
2023-06-30,006125,223700878760.0,1683013435960.0,1906714314720.0
2023-03-31,006125,385241244370.0,2167217571490.0,2552458815860.0
2022-12-31,006125,406262135980.0,2075993706540.0,2482255842520.0
2023-09-30,210980,57919621960.0,57919621960.0
2023-06-30,210980,270911228800.0,270911228800.0
2023-03-31,210980,67630205120.0,67630205120.0
2022-12-31,210980,426075298100.0,186532486580.0
2023-09-30,302440,105481796400.0,126344487330.0,231826283730.0
2023-06-30,302440,6480732100.0,19997495240.0,26478227340.0
2023-03-31,302440,885120820.0,19711707370.0,20596828190.0
2023-12-31,326030,112781151910.0,13974695680.0,126755847590.0
2023-09-30,326030,83542559890.0,6795710940.0,90338270830.0
2023-06-30,326030,67639209530.0,9373868200.0,77013077730.0
2023-03-31,326030,56846136980.0,3938222390.0,60784359370.0
2022-12-31,326030,52203711790.0,10563328680.0,62767040470.0
2023-12-31,402340,2076826000000.0,275440000000.0,2352266000000.0
2023-09-30,402340,-158797000000.0,199251000000.0,40454000000.0
2023-06-30,402340,-316227000000.0,188837000000.0,-127390000000.0
2023-03-31,402340,-198410000000.0,209588000000.0,11178000000.0
2022-12-31,402340,10705000000.0,406281000000.0,416986000000.0
2023-12-31,361610,61117003000.0,111377468000.0,172494471000.0
2023-09-30,361610,38996905000.0,143238460000.0,182235365000.0
2023-06-30,361610,27723209000.0,124085244000.0,151808453000.0
2023-03-31,361610,25636979000.0,117393037000.0,143030016000.0
2022-12-31,361610,14984781000.0,162399426000.0,177384207000.0
2023-12-31,100090,20592129020.0,190605484740.0,211197613760.0
2023-09-30,100090,22684454570.0,214312512490.0,236996967060.0
2023-06-30,100090,37158379780.0,220783180840.0,257941560620.0
2023-03-31,100090,24576461920.0,195123072480.0,219699534400.0
2022-12-31,100090,18981026170.0,147551867000.0,166532893170.0
2023-12-31,03473K,2352638000000.0,30301200000000.0,32653838000000.0
2023-09-30,03473K,4590608000000.0,29273437000000.0,33864045000000.0
2023-06-30,03473K,2448734000000.0,29474485000000.0,31923219000000.0
2023-03-31,03473K,3020896000000.0,29681690000000.0,32702586000000.0
2022-12-31,03473K,1549899000000.0,32983971000000.0,34533870000000.0
2023-12-31,096770,786859310000.0,18742441064000.0,19529300374000.0
2023-09-30,096770,2220372720000.0,17668686563000.0,19889059283000.0
2023-06-30,096770,702298457000.0,18024949078000.0,18727247535000.0
2023-03-31,096770,1304487477000.0,17838391195000.0,19142878672000.0
2022-12-31,096770,145950561000.0,18990811346000.0,19136761907000.0
2023-12-31,096775,786859310000.0,18742441064000.0,19529300374000.0
2023-09-30,096775,2220372720000.0,17668686563000.0,19889059283000.0
2023-06-30,096775,702298457000.0,18024949078000.0,18727247535000.0
2023-03-31,096775,1304487477000.0,17838391195000.0,19142878672000.0
2022-12-31,096775,145950561000.0,18990811346000.0,19136761907000.0
2023-09-30,285130,185202809870.0,396235964380.0,581438774250.0
2023-06-30,285130,89723908630.0,281611252100.0,371335160730.0
2023-03-31,285130,97911472520.0,266544065990.0,364455538510.0
2022-12-31,285130,145761258240.0,331444772140.0,477206030380.0
2023-09-30,28513K,185202809870.0,396235964380.0,581438774250.0
2023-06-30,28513K,89723908630.0,281611252100.0,371335160730.0
2023-03-31,28513K,97911472520.0,266544065990.0,364455538510.0
2022-12-31,28513K,145761258240.0,331444772140.0,477206030380.0
2023-09-30,017670,3871821000000.0,530789000000.0,4402610000000.0
2023-06-30,017670,3794966000000.0,511417000000.0,4306383000000.0
2023-03-31,017670,3813551000000.0,558676000000.0,4372227000000.0
2022-12-31,017670,3774944000000.0,619517000000.0,4394461000000.0
2023-09-30,000660,64126000000.0,9002045000000.0,9066171000000.0
2023-06-30,000660,-1177828000000.0,8483761000000.0,7305933000000.0
2023-03-31,000660,-1645299000000.0,6733410000000.0,5088111000000.0
2022-12-31,000660,3076000000.0,7668955000000.0,7672031000000.0
2023-12-31,003570,15287336290.0,131517724740.0,146805061030.0
2023-09-30,003570,20887804010.0,113535818130.0,134423622140.0
2023-06-30,003570,14864987550.0,87021413320.0,101886400870.0
2023-03-31,003570,14482149050.0,88357040240.0,102839189290.0
2022-12-31,003570,17042096650.0,114720164620.0,131762261270.0
2023-12-31,064960,46945600880.0,237818373530.0,284763974410.0
2023-09-30,064960,41838196300.0,234906690100.0,276744886400.0
2023-06-30,064960,41497838370.0,247478334930.0,288976173300.0
2023-03-31,064960,40032708890.0,245762429200.0,285795138090.0
2022-12-31,064960,58455381590.0,278189158470.0,336644540060.0
2023-12-31,100840,16020010530.0,72268490340.0,88288500870.0
2023-09-30,100840,10832503990.0,75449284900.0,86281788890.0
2023-06-30,100840,11756238190.0,63200943630.0,74957181820.0
2023-03-31,100840,10658978220.0,61769200390.0,72428178610.0
2022-12-31,100840,6293170460.0,63661902840.0,69955073300.0
2023-12-31,036530,75450732260.0,430205574110.0,505656306370.0
2023-09-30,036530,73372666050.0,412304439790.0,485677105840.0
2023-06-30,036530,67797261430.0,386753537360.0,454550798790.0
2023-03-31,036530,65117265920.0,384713582500.0,449830848420.0
2022-12-31,036530,86668518660.0,456843395660.0,543511914320.0
2023-09-30,005610,133149841860.0,729475518650.0,862625360510.0
2023-06-30,005610,136477808470.0,725022582330.0,861500390800.0
2023-03-31,005610,123354292370.0,708736212660.0,832090505030.0
2022-12-31,005610,121319097160.0,769994134340.0,891313231500.0
2023-09-30,011810,3549000000.0,170238000000.0,173787000000.0
2023-06-30,011810,7721000000.0,240049000000.0,247770000000.0
2023-03-31,011810,4955000000.0,295311000000.0,300266000000.0
2022-12-31,011810,11642000000.0,295897000000.0,307539000000.0
2023-09-30,465770,479408680.0,2294337580.0,2773746260.0
2023-12-31,077970,27570216980.0,183854431910.0,211424648890.0
2023-09-30,077970,14479847710.0,124055307900.0,138535155610.0
2023-06-30,077970,15554155940.0,147882962170.0,163437118110.0
2023-03-31,077970,10297329550.0,106683481820.0,116980811370.0
2022-12-31,077970,2222352950.0,187549544810.0,189771897760.0
2023-09-30,071970,12852743210.0,56503205190.0,69355948400.0
2023-06-30,071970,11250248720.0,64341077260.0,75591325980.0
2023-03-31,071970,5011820590.0,16190027500.0,21201848090.0
2022-12-31,071970,13233897530.0,33992779840.0,47226677370.0
2023-09-30,002820,7239513550.0,100281193990.0,107520707540.0
2023-06-30,002820,4387814220.0,103951973940.0,108339788160.0
2023-03-31,002820,4171008520.0,112945899470.0,117116907990.0
2022-12-31,002820,-6954773490.0,139605010630.0,132650237140.0
2023-09-30,084870,22729564010.0,16524862110.0,39254426120.0
2023-06-30,084870,33728369910.0,19562435610.0,53290805520.0
2023-03-31,084870,26169310820.0,21516244730.0,47685555550.0
2022-12-31,084870,34489370800.0,28297186550.0,62786557350.0
2023-12-31,002710,10941685640.0,146075709700.0,157017395340.0
2023-09-30,002710,8186081370.0,131621590880.0,139807672250.0
2023-06-30,002710,14773098510.0,170322631190.0,185095729700.0
2023-03-31,002710,7435458220.0,135062371600.0,142497829820.0
2022-12-31,002710,18544491030.0,153752474550.0,172296965580.0
2023-12-31,069260,17161026250.0,204040274220.0,221201300470.0
2023-09-30,069260,39041883480.0,197944081130.0,236985964610.0
2023-06-30,069260,52844195860.0,227100852240.0,279945048100.0
2023-03-31,069260,57415598180.0,257141377100.0,314556975280.0
2022-12-31,069260,30117689970.0,271427510430.0,301545200400.0
2023-09-30,002900,43112319620.0,133391318470.0,176503638090.0
